county,year,rainfall_mm,baseline_mm,rainfall_anomaly_pct,drought_classification,flood_risk_score,drought_months,source
Trans Nzoia,2005,1559.1,1280,21.8,Above Normal,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2006,1311.2,1280,2.4,Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,2007,1324.8,1280,3.5,Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,2008,1601.9,1280,25.1,Above Normal,9.6,1,CHIRPS Simulated Data
Trans Nzoia,2009,1614.9,1280,26.2,Above Normal,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2010,1168.6,1280,-8.7,Mild Drought,9.0,2,CHIRPS Simulated Data
Trans Nzoia,2011,1528.7,1280,19.4,Above Normal,9.6,1,CHIRPS Simulated Data
Trans Nzoia,2012,1220.7,1280,-4.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2013,1095.4,1280,-14.4,Moderate Drought,2.4,3,CHIRPS Simulated Data
Trans Nzoia,2014,1181.2,1280,-7.7,Mild Drought,5.8,2,CHIRPS Simulated Data
Trans Nzoia,2015,1714.1,1280,33.9,Above Normal,9.2,1,CHIRPS Simulated Data
Trans Nzoia,2016,1744.0,1280,36.2,Above Normal,5.2,0,CHIRPS Simulated Data
Trans Nzoia,2017,1396.8,1280,9.1,Normal,4.4,0,CHIRPS Simulated Data
Trans Nzoia,2018,1518.0,1280,18.6,Above Normal,3.3,0,CHIRPS Simulated Data
Trans Nzoia,2019,1469.7,1280,14.8,Normal,5.4,0,CHIRPS Simulated Data
Trans Nzoia,2020,1080.0,1280,-15.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Trans Nzoia,2021,1739.1,1280,35.9,Above Normal,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2022,1238.8,1280,-3.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Trans Nzoia,2023,1609.1,1280,25.7,Above Normal,0.0,0,CHIRPS Simulated Data
Trans Nzoia,2024,1107.9,1280,-13.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Trans Nzoia,2025,1176.7,1280,-8.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Uasin Gishu,1991,1306.5,1080,21.0,Above Normal,9.9,0,CHIRPS Simulated Data
Uasin Gishu,1992,1225.8,1080,13.5,Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,1993,1227.0,1080,13.6,Normal,8.4,1,CHIRPS Simulated Data
Uasin Gishu,1994,1135.1,1080,5.1,Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,1995,960.7,1080,-11.0,Moderate Drought,1.3,2,CHIRPS Simulated Data
Uasin Gishu,1996,1187.9,1080,10.0,Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,1997,1337.2,1080,23.8,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,1998,955.3,1080,-11.5,Moderate Drought,0.0,1,CHIRPS Simulated Data
Uasin Gishu,1999,933.6,1080,-13.6,Moderate Drought,7.3,2,CHIRPS Simulated Data
Uasin Gishu,2000,1370.9,1080,26.9,Above Normal,1.7,0,CHIRPS Simulated Data
Uasin Gishu,2001,1168.2,1080,8.2,Normal,0.3,1,CHIRPS Simulated Data
Uasin Gishu,2002,1004.9,1080,-7.0,Mild Drought,0.0,2,CHIRPS Simulated Data
Uasin Gishu,2003,1384.5,1080,28.2,Above Normal,7.9,0,CHIRPS Simulated Data
Uasin Gishu,2004,1295.4,1080,19.9,Above Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,2005,972.1,1080,-10.0,Mild Drought,1.8,1,CHIRPS Simulated Data
Uasin Gishu,2006,1048.4,1080,-2.9,Mild Drought,7.1,1,CHIRPS Simulated Data
Uasin Gishu,2007,902.7,1080,-16.4,Moderate Drought,0.0,3,CHIRPS Simulated Data
Uasin Gishu,2008,1157.4,1080,7.2,Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2009,1352.2,1080,25.2,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2010,1319.6,1080,22.2,Above Normal,3.1,0,CHIRPS Simulated Data
Uasin Gishu,2011,1385.6,1080,28.3,Above Normal,0.8,0,CHIRPS Simulated Data
Uasin Gishu,2012,1127.0,1080,4.4,Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,2013,1331.1,1080,23.2,Above Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,2014,1192.6,1080,10.4,Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2015,1021.6,1080,-5.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2016,1027.9,1080,-4.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2017,1470.6,1080,36.2,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2018,1341.4,1080,24.2,Above Normal,7.0,0,CHIRPS Simulated Data
Uasin Gishu,2019,1082.6,1080,0.2,Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2020,1396.2,1080,29.3,Above Normal,0.0,0,CHIRPS Simulated Data
Uasin Gishu,2021,1452.7,1080,34.5,Above Normal,6.2,1,CHIRPS Simulated Data
Uasin Gishu,2022,1368.2,1080,26.7,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2023,1316.3,1080,21.9,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2024,1350.5,1080,25.0,Above Normal,0.0,1,CHIRPS Simulated Data
Uasin Gishu,2025,1278.3,1080,18.4,Above Normal,9.1,0,CHIRPS Simulated Data
Elgeyo Marakwet,1991,1041.5,1180,-11.7,Moderate Drought,2.0,2,CHIRPS Simulated Data
Elgeyo Marakwet,1992,1311.7,1180,11.2,Normal,5.2,0,CHIRPS Simulated Data
Elgeyo Marakwet,1993,1197.7,1180,1.5,Normal,0.2,0,CHIRPS Simulated Data
Elgeyo Marakwet,1994,1452.7,1180,23.1,Above Normal,6.6,1,CHIRPS Simulated Data
Elgeyo Marakwet,1995,1327.4,1180,12.5,Normal,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,1996,1320.7,1180,11.9,Normal,4.6,1,CHIRPS Simulated Data
Elgeyo Marakwet,1997,1071.8,1180,-9.2,Mild Drought,6.1,1,CHIRPS Simulated Data
Elgeyo Marakwet,1998,1119.2,1180,-5.2,Mild Drought,0.0,2,CHIRPS Simulated Data
Elgeyo Marakwet,1999,1434.8,1180,21.6,Above Normal,4.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2000,1260.4,1180,6.8,Normal,8.9,0,CHIRPS Simulated Data
Elgeyo Marakwet,2001,1153.9,1180,-2.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2002,1376.3,1180,16.6,Above Normal,0.0,0,CHIRPS Simulated Data
Elgeyo Marakwet,2003,1446.2,1180,22.6,Above Normal,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2004,1533.2,1180,29.9,Above Normal,0.0,0,CHIRPS Simulated Data
Elgeyo Marakwet,2005,1373.7,1180,16.4,Above Normal,6.4,1,CHIRPS Simulated Data
Elgeyo Marakwet,2006,1542.9,1180,30.8,Above Normal,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2007,1392.7,1180,18.0,Above Normal,7.3,0,CHIRPS Simulated Data
Elgeyo Marakwet,2008,1449.3,1180,22.8,Above Normal,1.1,0,CHIRPS Simulated Data
Elgeyo Marakwet,2009,1032.0,1180,-12.5,Moderate Drought,7.3,2,CHIRPS Simulated Data
Elgeyo Marakwet,2010,1148.9,1180,-2.6,Mild Drought,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2011,1384.4,1180,17.3,Above Normal,5.9,0,CHIRPS Simulated Data
Elgeyo Marakwet,2012,1359.0,1180,15.2,Above Normal,1.4,1,CHIRPS Simulated Data
Elgeyo Marakwet,2013,1544.5,1180,30.9,Above Normal,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2014,999.8,1180,-15.3,Moderate Drought,1.0,2,CHIRPS Simulated Data
Elgeyo Marakwet,2015,1168.3,1180,-1.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2016,1190.3,1180,0.9,Normal,4.7,0,CHIRPS Simulated Data
Elgeyo Marakwet,2017,1021.6,1180,-13.4,Moderate Drought,5.7,2,CHIRPS Simulated Data
Elgeyo Marakwet,2018,1263.5,1180,7.1,Normal,3.7,0,CHIRPS Simulated Data
Elgeyo Marakwet,2019,1021.2,1180,-13.5,Moderate Drought,0.0,3,CHIRPS Simulated Data
Elgeyo Marakwet,2020,1410.2,1180,19.5,Above Normal,3.4,1,CHIRPS Simulated Data
Elgeyo Marakwet,2021,1122.7,1180,-4.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2022,1062.0,1180,-10.0,Mild Drought,0.0,2,CHIRPS Simulated Data
Elgeyo Marakwet,2023,1285.8,1180,9.0,Normal,9.6,0,CHIRPS Simulated Data
Elgeyo Marakwet,2024,1348.3,1180,14.3,Normal,0.0,1,CHIRPS Simulated Data
Elgeyo Marakwet,2025,1081.3,1180,-8.4,Mild Drought,0.0,2,CHIRPS Simulated Data
Nandi,1991,1631.4,1480,10.2,Normal,0.0,0,CHIRPS Simulated Data
Nandi,1992,1409.9,1480,-4.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Nandi,1993,1479.2,1480,-0.1,Mild Drought,0.0,0,CHIRPS Simulated Data
Nandi,1994,1615.2,1480,9.1,Normal,9.4,1,CHIRPS Simulated Data
Nandi,1995,1185.6,1480,-19.9,Moderate Drought,0.0,3,CHIRPS Simulated Data
Nandi,1996,1356.6,1480,-8.3,Mild Drought,0.0,2,CHIRPS Simulated Data
Nandi,1997,1609.2,1480,8.7,Normal,3.0,0,CHIRPS Simulated Data
Nandi,1998,1152.6,1480,-22.1,Moderate Drought,9.3,3,CHIRPS Simulated Data
Nandi,1999,1661.8,1480,12.3,Normal,4.1,1,CHIRPS Simulated Data
Nandi,2000,1389.8,1480,-6.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Nandi,2001,1820.9,1480,23.0,Above Normal,9.0,0,CHIRPS Simulated Data
Nandi,2002,1278.5,1480,-13.6,Moderate Drought,8.9,2,CHIRPS Simulated Data
Nandi,2003,1848.1,1480,24.9,Above Normal,0.0,1,CHIRPS Simulated Data
Nandi,2004,1713.5,1480,15.8,Above Normal,3.6,0,CHIRPS Simulated Data
Nandi,2005,1184.2,1480,-20.0,Moderate Drought,1.6,3,CHIRPS Simulated Data
Nandi,2006,1529.8,1480,3.4,Normal,9.2,0,CHIRPS Simulated Data
Nandi,2007,1842.3,1480,24.5,Above Normal,0.0,1,CHIRPS Simulated Data
Nandi,2008,1957.6,1480,32.3,Above Normal,0.0,0,CHIRPS Simulated Data
Nandi,2009,1533.9,1480,3.6,Normal,0.0,1,CHIRPS Simulated Data
Nandi,2010,1922.6,1480,29.9,Above Normal,0.0,0,CHIRPS Simulated Data
Nandi,2011,1546.0,1480,4.5,Normal,4.5,0,CHIRPS Simulated Data
Nandi,2012,1676.1,1480,13.2,Normal,2.3,1,CHIRPS Simulated Data
Nandi,2013,1402.5,1480,-5.2,Mild Drought,4.3,1,CHIRPS Simulated Data
Nandi,2014,1373.1,1480,-7.2,Mild Drought,7.5,2,CHIRPS Simulated Data
Nandi,2015,1227.7,1480,-17.0,Moderate Drought,0.0,2,CHIRPS Simulated Data
Nandi,2016,1441.4,1480,-2.6,Mild Drought,0.0,0,CHIRPS Simulated Data
Nandi,2017,1600.4,1480,8.1,Normal,4.7,1,CHIRPS Simulated Data
Nandi,2018,1781.6,1480,20.4,Above Normal,0.0,1,CHIRPS Simulated Data
Nandi,2019,1924.3,1480,30.0,Above Normal,6.1,1,CHIRPS Simulated Data
Nandi,2020,2009.0,1480,35.7,Above Normal,0.9,0,CHIRPS Simulated Data
Nandi,2021,1754.4,1480,18.5,Above Normal,4.9,1,CHIRPS Simulated Data
Nandi,2022,1681.4,1480,13.6,Normal,0.0,0,CHIRPS Simulated Data
Nandi,2023,2020.7,1480,36.5,Above Normal,1.7,1,CHIRPS Simulated Data
Nandi,2024,1481.7,1480,0.1,Normal,0.0,1,CHIRPS Simulated Data
Nandi,2025,1821.2,1480,23.1,Above Normal,5.8,0,CHIRPS Simulated Data
Baringo,1991,724.3,680,6.5,Normal,0.0,1,CHIRPS Simulated Data
Baringo,1992,658.0,680,-3.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Baringo,1993,835.0,680,22.8,Above Normal,0.0,1,CHIRPS Simulated Data
Baringo,1994,616.7,680,-9.3,Mild Drought,0.0,1,CHIRPS Simulated Data
Baringo,1995,622.2,680,-8.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Baringo,1996,690.5,680,1.5,Normal,8.5,0,CHIRPS Simulated Data
Baringo,1997,788.4,680,15.9,Above Normal,0.0,1,CHIRPS Simulated Data
Baringo,1998,615.2,680,-9.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Baringo,1999,551.1,680,-19.0,Moderate Drought,0.0,3,CHIRPS Simulated Data
Baringo,2000,838.9,680,23.4,Above Normal,6.3,1,CHIRPS Simulated Data
Baringo,2001,569.4,680,-16.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Baringo,2002,621.2,680,-8.6,Mild Drought,0.3,2,CHIRPS Simulated Data
Baringo,2003,661.6,680,-2.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Baringo,2004,818.8,680,20.4,Above Normal,0.0,1,CHIRPS Simulated Data
Baringo,2005,880.7,680,29.5,Above Normal,0.0,0,CHIRPS Simulated Data
Baringo,2006,722.8,680,6.3,Normal,8.8,1,CHIRPS Simulated Data
Baringo,2007,579.7,680,-14.7,Moderate Drought,0.0,2,CHIRPS Simulated Data
Baringo,2008,727.4,680,7.0,Normal,0.0,1,CHIRPS Simulated Data
Baringo,2009,793.5,680,16.7,Above Normal,6.8,1,CHIRPS Simulated Data
Baringo,2010,822.5,680,21.0,Above Normal,0.0,1,CHIRPS Simulated Data
Baringo,2011,609.7,680,-10.3,Moderate Drought,3.5,1,CHIRPS Simulated Data
Baringo,2012,808.6,680,18.9,Above Normal,0.0,0,CHIRPS Simulated Data
Baringo,2013,616.0,680,-9.4,Mild Drought,0.0,2,CHIRPS Simulated Data
Baringo,2014,828.8,680,21.9,Above Normal,0.3,0,CHIRPS Simulated Data
Baringo,2015,590.1,680,-13.2,Moderate Drought,0.0,2,CHIRPS Simulated Data
Baringo,2016,894.2,680,31.5,Above Normal,0.0,0,CHIRPS Simulated Data
Baringo,2017,602.6,680,-11.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Baringo,2018,794.0,680,16.8,Above Normal,0.0,0,CHIRPS Simulated Data
Baringo,2019,715.0,680,5.1,Normal,0.0,0,CHIRPS Simulated Data
Baringo,2020,933.4,680,37.3,Above Normal,2.4,1,CHIRPS Simulated Data
Baringo,2021,729.5,680,7.3,Normal,0.0,1,CHIRPS Simulated Data
Baringo,2022,839.4,680,23.4,Above Normal,4.1,0,CHIRPS Simulated Data
Baringo,2023,767.1,680,12.8,Normal,0.0,1,CHIRPS Simulated Data
Baringo,2024,820.3,680,20.6,Above Normal,0.7,0,CHIRPS Simulated Data
Baringo,2025,813.3,680,19.6,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,1991,1544.3,1880,-17.9,Moderate Drought,3.8,2,CHIRPS Simulated Data
Kakamega,1992,1785.5,1880,-5.0,Mild Drought,7.9,1,CHIRPS Simulated Data
Kakamega,1993,1902.4,1880,1.2,Normal,0.0,0,CHIRPS Simulated Data
Kakamega,1994,2181.1,1880,16.0,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,1995,1968.0,1880,4.7,Normal,2.6,1,CHIRPS Simulated Data
Kakamega,1996,1681.0,1880,-10.6,Moderate Drought,0.0,2,CHIRPS Simulated Data
Kakamega,1997,1959.4,1880,4.2,Normal,6.7,1,CHIRPS Simulated Data
Kakamega,1998,2264.4,1880,20.4,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,1999,2223.0,1880,18.2,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2000,2293.4,1880,22.0,Above Normal,7.7,0,CHIRPS Simulated Data
Kakamega,2001,1540.4,1880,-18.1,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kakamega,2002,2357.0,1880,25.4,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2003,2342.0,1880,24.6,Above Normal,0.0,1,CHIRPS Simulated Data
Kakamega,2004,2440.6,1880,29.8,Above Normal,0.0,1,CHIRPS Simulated Data
Kakamega,2005,1562.5,1880,-16.9,Moderate Drought,0.0,3,CHIRPS Simulated Data
Kakamega,2006,1926.5,1880,2.5,Normal,9.9,1,CHIRPS Simulated Data
Kakamega,2007,1821.5,1880,-3.1,Mild Drought,0.0,1,CHIRPS Simulated Data
Kakamega,2008,1879.9,1880,-0.0,Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2009,1979.3,1880,5.3,Normal,4.5,1,CHIRPS Simulated Data
Kakamega,2010,2234.0,1880,18.8,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2011,2194.5,1880,16.7,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2012,2348.2,1880,24.9,Above Normal,5.5,1,CHIRPS Simulated Data
Kakamega,2013,1602.1,1880,-14.8,Moderate Drought,5.3,2,CHIRPS Simulated Data
Kakamega,2014,2342.4,1880,24.6,Above Normal,5.0,1,CHIRPS Simulated Data
Kakamega,2015,2079.0,1880,10.6,Normal,0.0,1,CHIRPS Simulated Data
Kakamega,2016,2192.6,1880,16.6,Above Normal,4.9,0,CHIRPS Simulated Data
Kakamega,2017,1759.0,1880,-6.4,Mild Drought,7.8,2,CHIRPS Simulated Data
Kakamega,2018,2508.2,1880,33.4,Above Normal,5.2,1,CHIRPS Simulated Data
Kakamega,2019,2251.7,1880,19.8,Above Normal,7.8,1,CHIRPS Simulated Data
Kakamega,2020,2237.0,1880,19.0,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2021,2333.4,1880,24.1,Above Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2022,1916.4,1880,1.9,Normal,0.0,0,CHIRPS Simulated Data
Kakamega,2023,2041.0,1880,8.6,Normal,8.2,1,CHIRPS Simulated Data
Kakamega,2024,1796.1,1880,-4.5,Mild Drought,0.0,1,CHIRPS Simulated Data
Kakamega,2025,2010.5,1880,6.9,Normal,6.4,1,CHIRPS Simulated Data
Vihiga,1991,2273.3,1980,14.8,Normal,0.0,1,CHIRPS Simulated Data
Vihiga,1992,1753.4,1980,-11.4,Moderate Drought,8.8,2,CHIRPS Simulated Data
Vihiga,1993,1820.7,1980,-8.0,Mild Drought,0.0,1,CHIRPS Simulated Data
Vihiga,1994,2198.8,1980,11.1,Normal,0.0,1,CHIRPS Simulated Data
Vihiga,1995,1774.9,1980,-10.4,Moderate Drought,3.2,2,CHIRPS Simulated Data
Vihiga,1996,2300.3,1980,16.2,Above Normal,5.2,0,CHIRPS Simulated Data
Vihiga,1997,1610.2,1980,-18.7,Moderate Drought,4.0,3,CHIRPS Simulated Data
Vihiga,1998,1966.6,1980,-0.7,Mild Drought,0.0,0,CHIRPS Simulated Data
Vihiga,1999,1566.9,1980,-20.9,Moderate Drought,7.6,3,CHIRPS Simulated Data
Vihiga,2000,2110.1,1980,6.6,Normal,0.0,1,CHIRPS Simulated Data
Vihiga,2001,1877.0,1980,-5.2,Mild Drought,8.0,2,CHIRPS Simulated Data
Vihiga,2002,1886.5,1980,-4.7,Mild Drought,8.0,2,CHIRPS Simulated Data
Vihiga,2003,2412.7,1980,21.9,Above Normal,6.9,0,CHIRPS Simulated Data
Vihiga,2004,2162.8,1980,9.2,Normal,0.0,0,CHIRPS Simulated Data
Vihiga,2005,2612.4,1980,31.9,Above Normal,0.0,1,CHIRPS Simulated Data
Vihiga,2006,2420.6,1980,22.3,Above Normal,7.2,1,CHIRPS Simulated Data
Vihiga,2007,1834.4,1980,-7.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Vihiga,2008,1723.5,1980,-13.0,Moderate Drought,0.0,2,CHIRPS Simulated Data
Vihiga,2009,2423.7,1980,22.4,Above Normal,1.3,0,CHIRPS Simulated Data
Vihiga,2010,2294.9,1980,15.9,Above Normal,0.0,0,CHIRPS Simulated Data
Vihiga,2011,2421.0,1980,22.3,Above Normal,2.5,1,CHIRPS Simulated Data
Vihiga,2012,1651.5,1980,-16.6,Moderate Drought,6.7,3,CHIRPS Simulated Data
Vihiga,2013,2222.5,1980,12.2,Normal,2.5,1,CHIRPS Simulated Data
Vihiga,2014,2256.1,1980,13.9,Normal,1.6,1,CHIRPS Simulated Data
Vihiga,2015,2448.6,1980,23.7,Above Normal,0.0,1,CHIRPS Simulated Data
Vihiga,2016,2057.4,1980,3.9,Normal,0.0,1,CHIRPS Simulated Data
Vihiga,2017,2653.9,1980,34.0,Above Normal,8.6,0,CHIRPS Simulated Data
Vihiga,2018,2224.2,1980,12.3,Normal,0.0,1,CHIRPS Simulated Data
Vihiga,2019,2731.4,1980,37.9,Above Normal,3.0,1,CHIRPS Simulated Data
Vihiga,2020,2447.3,1980,23.6,Above Normal,1.9,0,CHIRPS Simulated Data
Vihiga,2021,2167.4,1980,9.5,Normal,3.5,1,CHIRPS Simulated Data
Vihiga,2022,2084.3,1980,5.3,Normal,8.8,0,CHIRPS Simulated Data
Vihiga,2023,2233.8,1980,12.8,Normal,3.8,1,CHIRPS Simulated Data
Vihiga,2024,2407.9,1980,21.6,Above Normal,0.0,0,CHIRPS Simulated Data
Vihiga,2025,2402.2,1980,21.3,Above Normal,2.0,0,CHIRPS Simulated Data
Bungoma,1991,1631.8,1480,10.3,Normal,0.0,1,CHIRPS Simulated Data
Bungoma,1992,1736.6,1480,17.3,Above Normal,0.0,0,CHIRPS Simulated Data
Bungoma,1993,1700.0,1480,14.9,Normal,2.2,1,CHIRPS Simulated Data
Bungoma,1994,1751.0,1480,18.3,Above Normal,6.1,1,CHIRPS Simulated Data
Bungoma,1995,1530.7,1480,3.4,Normal,0.0,0,CHIRPS Simulated Data
Bungoma,1996,1248.2,1480,-15.7,Moderate Drought,1.4,2,CHIRPS Simulated Data
Bungoma,1997,1834.8,1480,24.0,Above Normal,1.7,1,CHIRPS Simulated Data
Bungoma,1998,1411.1,1480,-4.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Bungoma,1999,1468.8,1480,-0.8,Mild Drought,0.0,1,CHIRPS Simulated Data
Bungoma,2000,1825.3,1480,23.3,Above Normal,7.7,1,CHIRPS Simulated Data
Bungoma,2001,1317.0,1480,-11.0,Moderate Drought,7.3,2,CHIRPS Simulated Data
Bungoma,2002,1310.8,1480,-11.4,Moderate Drought,4.7,2,CHIRPS Simulated Data
Bungoma,2003,1785.7,1480,20.7,Above Normal,10.0,0,CHIRPS Simulated Data
Bungoma,2004,1866.3,1480,26.1,Above Normal,2.5,1,CHIRPS Simulated Data
Bungoma,2005,1535.5,1480,3.8,Normal,7.0,0,CHIRPS Simulated Data
Bungoma,2006,1439.6,1480,-2.7,Mild Drought,0.0,1,CHIRPS Simulated Data
Bungoma,2007,1824.3,1480,23.3,Above Normal,7.1,1,CHIRPS Simulated Data
Bungoma,2008,1252.7,1480,-15.4,Moderate Drought,0.0,2,CHIRPS Simulated Data
Bungoma,2009,1357.1,1480,-8.3,Mild Drought,0.0,2,CHIRPS Simulated Data
Bungoma,2010,1408.2,1480,-4.9,Mild Drought,0.0,1,CHIRPS Simulated Data
Bungoma,2011,1316.5,1480,-11.0,Moderate Drought,9.5,2,CHIRPS Simulated Data
Bungoma,2012,1979.5,1480,33.8,Above Normal,0.0,0,CHIRPS Simulated Data
Bungoma,2013,1850.4,1480,25.0,Above Normal,0.0,0,CHIRPS Simulated Data
Bungoma,2014,1400.0,1480,-5.4,Mild Drought,0.0,1,CHIRPS Simulated Data
Bungoma,2015,1504.7,1480,1.7,Normal,3.5,0,CHIRPS Simulated Data
Bungoma,2016,1392.4,1480,-5.9,Mild Drought,6.2,1,CHIRPS Simulated Data
Bungoma,2017,1505.4,1480,1.7,Normal,7.3,0,CHIRPS Simulated Data
Bungoma,2018,1297.7,1480,-12.3,Moderate Drought,0.0,2,CHIRPS Simulated Data
Bungoma,2019,1697.9,1480,14.7,Normal,6.1,0,CHIRPS Simulated Data
Bungoma,2020,1718.3,1480,16.1,Above Normal,0.1,0,CHIRPS Simulated Data
Bungoma,2021,1760.4,1480,18.9,Above Normal,0.0,0,CHIRPS Simulated Data
Bungoma,2022,1316.1,1480,-11.1,Moderate Drought,0.0,2,CHIRPS Simulated Data
Bungoma,2023,1938.5,1480,31.0,Above Normal,0.0,0,CHIRPS Simulated Data
Bungoma,2024,1640.5,1480,10.8,Normal,4.5,1,CHIRPS Simulated Data
Bungoma,2025,1821.8,1480,23.1,Above Normal,5.6,1,CHIRPS Simulated Data
Busia,1991,1433.0,1580,-9.3,Mild Drought,0.8,2,CHIRPS Simulated Data
Busia,1992,1974.5,1580,25.0,Above Normal,7.8,0,CHIRPS Simulated Data
Busia,1993,1349.9,1580,-14.6,Moderate Drought,0.0,3,CHIRPS Simulated Data
Busia,1994,1593.0,1580,0.8,Normal,0.0,1,CHIRPS Simulated Data
Busia,1995,1494.0,1580,-5.4,Mild Drought,7.2,1,CHIRPS Simulated Data
Busia,1996,1473.2,1580,-6.8,Mild Drought,0.0,2,CHIRPS Simulated Data
Busia,1997,1315.4,1580,-16.7,Moderate Drought,0.0,3,CHIRPS Simulated Data
Busia,1998,1360.7,1580,-13.9,Moderate Drought,1.3,2,CHIRPS Simulated Data
Busia,1999,1622.1,1580,2.7,Normal,2.9,0,CHIRPS Simulated Data
Busia,2000,1680.0,1580,6.3,Normal,0.0,1,CHIRPS Simulated Data
Busia,2001,1348.4,1580,-14.7,Moderate Drought,1.4,2,CHIRPS Simulated Data
Busia,2002,1467.0,1580,-7.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Busia,2003,1925.5,1580,21.9,Above Normal,0.0,1,CHIRPS Simulated Data
Busia,2004,2052.7,1580,29.9,Above Normal,1.4,0,CHIRPS Simulated Data
Busia,2005,1563.8,1580,-1.0,Mild Drought,6.0,0,CHIRPS Simulated Data
Busia,2006,1329.0,1580,-15.9,Moderate Drought,1.1,3,CHIRPS Simulated Data
Busia,2007,1929.9,1580,22.1,Above Normal,0.0,1,CHIRPS Simulated Data
Busia,2008,1451.6,1580,-8.1,Mild Drought,0.0,2,CHIRPS Simulated Data
Busia,2009,1481.8,1580,-6.2,Mild Drought,0.0,1,CHIRPS Simulated Data
Busia,2010,2015.2,1580,27.5,Above Normal,5.9,1,CHIRPS Simulated Data
Busia,2011,1919.9,1580,21.5,Above Normal,0.0,0,CHIRPS Simulated Data
Busia,2012,1585.3,1580,0.3,Normal,0.0,0,CHIRPS Simulated Data
Busia,2013,2080.7,1580,31.7,Above Normal,0.0,0,CHIRPS Simulated Data
Busia,2014,1473.1,1580,-6.8,Mild Drought,0.0,2,CHIRPS Simulated Data
Busia,2015,1704.0,1580,7.8,Normal,0.0,1,CHIRPS Simulated Data
Busia,2016,1437.8,1580,-9.0,Mild Drought,0.0,2,CHIRPS Simulated Data
Busia,2017,1828.8,1580,15.7,Above Normal,10.0,1,CHIRPS Simulated Data
Busia,2018,1661.2,1580,5.1,Normal,6.6,0,CHIRPS Simulated Data
Busia,2019,1344.5,1580,-14.9,Moderate Drought,0.0,2,CHIRPS Simulated Data
Busia,2020,1772.6,1580,12.2,Normal,2.3,1,CHIRPS Simulated Data
Busia,2021,1778.3,1580,12.6,Normal,0.0,0,CHIRPS Simulated Data
